,highway,direction,segment_index,accidents,ps,lcv,hv,mc,angle,startwidth,endwidth,startlanes,endlanes,geom
117,D1_3,+,117,0,4575,580,2687,67,-0.06243735442774323,7.5,7.5,2,2,"LINESTRING(18.393975985520775 49.92986537067138,18.39389625062326 49.929828025370114,18.393863383092533 49.929812510220216)"
118,D1_3,+,118,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.393863383092533 49.929812510220216,18.3937509970339 49.92975945812316)"
119,D1_3,+,119,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.3937509970339 49.92975945812316,18.39363861121983 49.92970640591154)"
120,D1_3,+,120,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39363861121983 49.92970640591154,18.393526225650334 49.9296533535853)"
121,D1_3,+,121,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.393526225650334 49.9296533535853,18.393413840325394 49.92960030114452)"
122,D1_3,+,122,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.393413840325394 49.92960030114452,18.393301455245023 49.929547248589145)"
123,D1_3,+,123,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.393301455245023 49.929547248589145,18.39318907040922 49.929494195919204)"
124,D1_3,+,124,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39318907040922 49.929494195919204,18.393076685817977 49.92944114313468)"
125,D1_3,+,125,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.393076685817977 49.92944114313468,18.392964301471302 49.9293880902356)"
126,D1_3,+,126,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.392964301471302 49.9293880902356,18.392851917369192 49.92933503722192)"
127,D1_3,+,127,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.392851917369192 49.92933503722192,18.392739533511644 49.929281984093684)"
128,D1_3,+,128,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.392739533511644 49.929281984093684,18.392627149898654 49.929228930850854)"
129,D1_3,+,129,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.392627149898654 49.929228930850854,18.392514766530237 49.92917587749348)"
130,D1_3,+,130,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.392514766530237 49.92917587749348,18.392402383406377 49.92912282402152)"
131,D1_3,+,131,0,4575,580,2687,67,0.24809024576646208,7.5,7.5,2,2,"LINESTRING(18.392402383406377 49.92912282402152,18.392386932882342 49.929115530168694,18.392289645886496 49.929070085137255)"
132,D1_3,+,132,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.392289645886496 49.929070085137255,18.39217685208251 49.92901739629958)"
133,D1_3,+,133,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39217685208251 49.92901739629958,18.392064058522205 49.928964707346566)"
134,D1_3,+,134,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.392064058522205 49.928964707346566,18.391951265205584 49.92891201827818)"
135,D1_3,+,135,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.391951265205584 49.92891201827818,18.39183847213264 49.92885932909449)"
136,D1_3,+,136,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39183847213264 49.92885932909449,18.39172567930338 49.92880663979542)"
137,D1_3,+,137,0,4575,580,2687,67,0.24469503972614587,7.5,7.5,2,2,"LINESTRING(18.39172567930338 49.92880663979542,18.391681040593813 49.928785787499464,18.391612539841322 49.92875426213314)"
138,D1_3,+,138,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.391612539841322 49.92875426213314,18.391499173428663 49.92870208854256)"
139,D1_3,+,139,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.391499173428663 49.92870208854256,18.391385807258395 49.928649914835546)"
140,D1_3,+,140,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.391385807258395 49.928649914835546,18.39127244133052 49.92859774101209)"
141,D1_3,+,141,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39127244133052 49.92859774101209,18.391159075645046 49.9285455670722)"
142,D1_3,+,142,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.391159075645046 49.9285455670722,18.391045710201965 49.92849339301589)"
143,D1_3,+,143,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.391045710201965 49.92849339301589,18.39093234500128 49.928441218843155)"
