,highway,direction,segment_index,accidents,ps,lcv,hv,mc,angle,startwidth,endwidth,startlanes,endlanes,geom
114,D1_4,-,114,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.444452465754942 49.47814039534574,17.444571246170483 49.47818616038727)"
115,D1_4,-,115,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.444571246170483 49.47818616038727,17.44469002680468 49.47823192530298)"
116,D1_4,-,116,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44469002680468 49.47823192530298,17.444808807657523 49.47827769009285)"
117,D1_4,-,117,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.444808807657523 49.47827769009285,17.444927588729016 49.47832345475692)"
118,D1_4,-,118,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.444927588729016 49.47832345475692,17.445046370019156 49.47836921929516)"
119,D1_4,-,119,0,2949,481,868,12,-0.43683527748942197,7.4,7.4,2,2,"LINESTRING(17.445046370019156 49.47836921929516,17.44509562333252 49.47838819575031,17.445164610154848 49.478415571501735)"
120,D1_4,-,120,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.445164610154848 49.478415571501735,17.445282467006276 49.47846233997379)"
121,D1_4,-,121,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.445282467006276 49.47846233997379,17.445400324079593 49.47850910832187)"
122,D1_4,-,122,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.445400324079593 49.47850910832187,17.445518181374794 49.47855587654595)"
123,D1_4,-,123,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.445518181374794 49.47855587654595,17.44563603889188 49.47860264464603)"
124,D1_4,-,124,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44563603889188 49.47860264464603,17.44575389663086 49.47864941262213)"
125,D1_4,-,125,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44575389663086 49.47864941262213,17.44587175459172 49.47869618047424)"
126,D1_4,-,126,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44587175459172 49.47869618047424,17.445989612774465 49.47874294820234)"
